Shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
17675,17675,2024-04-08,2024-04-13,Delhivery,Delivered
17676,17676,2024-10-22,,Delhivery,In Transit
17677,17677,2024-07-31,2024-08-10,DTDC,Delivered
17678,17678,2024-01-29,,BlueDart,Delivered
17679,17679,2024-04-06,,Delhivery,Returned
17680,17680,2024-05-12,,DTDC,Delivered
17681,17681,2024-07-29,2024-08-02,BlueDart,Delivered
17682,17682,2024-07-03,,Ecom Express,In Transit
17683,17683,2024-09-20,,BlueDart,Returned
17684,17684,2024-07-18,,BlueDart,Returned
17685,17685,2024-12-10,2024-12-13,DTDC,In Transit
17686,17686,2024-10-08,,DTDC,Returned
17687,17687,2024-05-26,,DTDC,Delivered
17688,17688,2024-10-01,,DTDC,Delivered
17689,17689,2024-11-03,2024-11-07,DTDC,Delivered
17690,17690,2024-11-08,,Delhivery,In Transit
17691,17691,2024-05-13,,Ecom Express,Returned
17692,17692,2024-10-17,,Ecom Express,Returned
17693,17693,2024-05-26,,Delhivery,Delivered
17694,17694,2024-12-25,2025-01-02,Ecom Express,In Transit
17695,17695,2024-09-11,,BlueDart,In Transit
17696,17696,2024-05-27,,DTDC,In Transit
17697,17697,2024-12-22,2024-12-31,BlueDart,Returned
17698,17698,2024-05-25,2024-06-01,DTDC,In Transit
17699,17699,2024-12-10,,BlueDart,In Transit
17700,17700,2024-09-16,,BlueDart,Delivered
17701,17701,2024-05-11,,DTDC,Delivered
17702,17702,2024-12-18,,Delhivery,Delivered
17703,17703,2024-02-15,,DTDC,In Transit
17704,17704,2024-09-19,,Ecom Express,Returned
17705,17705,2024-06-05,,Ecom Express,In Transit
17706,17706,2024-01-22,2024-01-27,DTDC,Returned
17707,17707,2024-09-29,,DTDC,Delivered
17708,17708,2024-09-26,,DTDC,Delivered
17709,17709,2024-02-21,2024-02-29,Ecom Express,In Transit
17710,17710,2024-01-01,,Ecom Express,Returned
17711,17711,2024-09-17,,Delhivery,In Transit
17712,17712,2024-06-27,,Delhivery,In Transit
17713,17713,2024-09-15,,DTDC,Returned
17714,17714,2024-03-31,2024-04-04,DTDC,Returned
17715,17715,2024-01-22,,Ecom Express,In Transit
17716,17716,2024-06-10,2024-06-13,DTDC,Returned
17717,17717,2024-05-12,,BlueDart,Delivered
17718,17718,2024-01-27,,Delhivery,Returned
17719,17719,2024-02-24,,Delhivery,Returned
17720,17720,2024-10-03,,Ecom Express,Returned
17721,17721,2024-10-15,,DTDC,In Transit
17722,17722,2024-09-15,,Ecom Express,In Transit
17723,17723,2024-08-27,2024-09-06,Ecom Express,In Transit
17724,17724,2024-10-18,,DTDC,Returned
17725,17725,2024-02-07,,Delhivery,In Transit
17726,17726,2024-12-14,,DTDC,In Transit
17727,17727,2024-10-26,,Ecom Express,Returned
17728,17728,2024-01-08,,BlueDart,In Transit
17729,17729,2024-09-22,,Ecom Express,Delivered
17730,17730,2024-02-28,,Ecom Express,Returned
17731,17731,2024-03-15,,Delhivery,In Transit
17732,17732,2024-04-20,2024-04-26,Ecom Express,Delivered
17733,17733,2024-07-31,,Ecom Express,In Transit
17734,17734,2024-09-08,2024-09-16,Ecom Express,In Transit
17735,17735,2024-10-19,2024-10-23,Delhivery,In Transit
17736,17736,2024-09-09,,BlueDart,Delivered
17737,17737,2024-06-25,,Ecom Express,Returned
17738,17738,2024-08-19,,BlueDart,Returned
17739,17739,2024-06-29,,BlueDart,In Transit
17740,17740,2024-12-27,2024-12-30,BlueDart,Delivered
17741,17741,2024-07-13,,Delhivery,Delivered
17742,17742,2024-04-18,,BlueDart,Delivered
17743,17743,2024-07-30,,Ecom Express,Delivered
17744,17744,2024-05-24,,Ecom Express,Delivered
17745,17745,2024-11-13,,Ecom Express,Returned
17746,17746,2024-12-29,,BlueDart,Returned
17747,17747,2024-03-02,,Ecom Express,Delivered
17748,17748,2024-07-23,,DTDC,In Transit
17749,17749,2024-06-13,,DTDC,Delivered
17750,17750,2024-09-09,,Delhivery,Delivered
17751,17751,2024-11-24,,BlueDart,Delivered
17752,17752,2024-04-02,2024-04-10,DTDC,In Transit
17753,17753,2024-04-05,,Delhivery,Delivered
17754,17754,2024-02-22,,BlueDart,Returned
17755,17755,2024-02-20,,Ecom Express,Delivered
17756,17756,2024-04-16,2024-04-20,BlueDart,Returned
17757,17757,2024-12-29,,BlueDart,Returned
17758,17758,2024-11-14,2024-11-22,Delhivery,Delivered
17759,17759,2024-09-01,,DTDC,In Transit
17760,17760,2024-07-14,2024-07-18,BlueDart,Returned
17761,17761,2024-04-11,,DTDC,Delivered
17762,17762,2024-10-21,,BlueDart,In Transit
17763,17763,2024-09-13,2024-09-16,Delhivery,Returned
17764,17764,2024-01-14,,BlueDart,Returned
17765,17765,2024-11-24,,BlueDart,In Transit
17766,17766,2024-03-09,,BlueDart,In Transit
17767,17767,2024-10-26,2024-10-31,DTDC,Delivered
17768,17768,2024-04-11,2024-04-18,DTDC,Returned
17769,17769,2024-03-11,,DTDC,Returned
17770,17770,2024-11-30,,DTDC,In Transit
17771,17771,2024-03-18,,Ecom Express,Delivered
17772,17772,2024-01-04,,BlueDart,In Transit
17773,17773,2024-05-06,2024-05-11,Delhivery,Returned
17774,17774,2024-12-01,2024-12-06,Ecom Express,In Transit
17775,17775,2024-11-22,,BlueDart,Returned
17776,17776,2024-02-17,,Delhivery,Delivered
17777,17777,2024-11-15,,DTDC,In Transit
17778,17778,2024-11-22,,BlueDart,Delivered
17779,17779,2024-12-28,,DTDC,Returned
17780,17780,2024-03-04,,BlueDart,Returned
17781,17781,2024-06-09,,BlueDart,In Transit
17782,17782,2024-06-11,,DTDC,Delivered
17783,17783,2024-08-18,,BlueDart,In Transit
17784,17784,2024-11-09,2024-11-15,Ecom Express,Returned
17785,17785,2024-11-16,,DTDC,In Transit
17786,17786,2024-02-04,,DTDC,In Transit
17787,17787,2024-11-07,,Ecom Express,Delivered
17788,17788,2024-06-24,,DTDC,Returned
17789,17789,2024-09-24,,Ecom Express,Returned
17790,17790,2024-07-25,,Delhivery,In Transit
17791,17791,2024-01-05,,BlueDart,Delivered
17792,17792,2024-03-01,,DTDC,Returned
17793,17793,2024-01-31,2024-02-05,DTDC,Delivered
17794,17794,2024-04-01,,BlueDart,Delivered
17795,17795,2024-12-17,2024-12-21,Delhivery,In Transit
17796,17796,2024-05-15,,BlueDart,Returned
17797,17797,2024-03-20,,BlueDart,Returned
17798,17798,2024-01-15,,DTDC,Returned
17799,17799,2024-01-16,,DTDC,Returned
17800,17800,2024-05-21,,Delhivery,Returned
17801,17801,2024-07-28,,Ecom Express,In Transit
17802,17802,2024-03-28,,Ecom Express,Returned
17803,17803,2024-02-01,,BlueDart,Returned
17804,17804,2024-09-16,,Ecom Express,In Transit
17805,17805,2024-06-19,2024-06-29,Ecom Express,Delivered
17806,17806,2024-02-01,2024-02-05,Ecom Express,In Transit
17807,17807,2024-09-13,,DTDC,In Transit
17808,17808,2024-09-03,2024-09-07,BlueDart,Returned
17809,17809,2024-04-05,,Ecom Express,Delivered
17810,17810,2024-10-08,,BlueDart,In Transit
17811,17811,2024-05-29,,BlueDart,Delivered
17812,17812,2024-12-19,,Ecom Express,Delivered
17813,17813,2024-08-13,,DTDC,Returned
17814,17814,2024-10-04,,Ecom Express,Delivered
17815,17815,2024-04-24,2024-05-01,Delhivery,Delivered
17816,17816,2024-11-02,,BlueDart,In Transit
17817,17817,2024-02-05,2024-02-13,DTDC,Delivered
17818,17818,2024-07-09,,Ecom Express,Returned
17819,17819,2024-12-30,2025-01-08,BlueDart,Delivered
17820,17820,2024-05-29,2024-06-01,BlueDart,Returned
17821,17821,2024-06-25,,DTDC,In Transit
17822,17822,2024-03-19,,BlueDart,Returned
17823,17823,2024-07-27,,Ecom Express,Returned
17824,17824,2024-03-24,2024-04-01,Ecom Express,Returned
17825,17825,2024-10-27,,Delhivery,Delivered
17826,17826,2024-03-06,,DTDC,In Transit
17827,17827,2024-03-11,2024-03-20,Delhivery,Returned
17828,17828,2024-03-18,,BlueDart,Returned
17829,17829,2024-05-17,2024-05-25,Ecom Express,Delivered
17830,17830,2024-06-03,,Ecom Express,Delivered
17831,17831,2024-05-14,,Delhivery,Delivered
17832,17832,2024-04-26,2024-05-03,BlueDart,Delivered
17833,17833,2024-02-22,,BlueDart,Returned
17834,17834,2024-07-09,,Delhivery,In Transit
17835,17835,2024-02-18,,DTDC,Returned
17836,17836,2024-06-02,,Ecom Express,Returned
17837,17837,2024-11-10,2024-11-18,Delhivery,Delivered
17838,17838,2024-05-07,2024-05-10,DTDC,In Transit
17839,17839,2024-09-30,,BlueDart,Delivered
17840,17840,2024-12-16,2024-12-20,DTDC,Returned
17841,17841,2024-12-06,,Ecom Express,Delivered
17842,17842,2024-07-27,,BlueDart,In Transit
17843,17843,2024-08-26,,Ecom Express,In Transit
17844,17844,2024-07-19,,Delhivery,Delivered
17845,17845,2024-03-21,2024-03-28,BlueDart,Delivered
17846,17846,2024-08-05,,BlueDart,Returned
17847,17847,2024-05-20,,Delhivery,Returned
17848,17848,2024-11-14,,BlueDart,In Transit
17849,17849,2024-01-18,,Ecom Express,Returned
17850,17850,2024-12-09,,Ecom Express,Returned
17851,17851,2024-04-08,,BlueDart,Returned
17852,17852,2024-10-05,,Delhivery,Returned
17853,17853,2024-03-05,,DTDC,Returned
17854,17854,2024-06-07,,BlueDart,Returned
17855,17855,2024-07-21,,Ecom Express,Returned
17856,17856,2024-10-03,,DTDC,Delivered
17857,17857,2024-01-16,,DTDC,In Transit
17858,17858,2024-08-20,,Delhivery,Delivered
17859,17859,2024-08-12,,BlueDart,Returned
17860,17860,2024-09-13,,BlueDart,Delivered
17861,17861,2024-02-26,,BlueDart,Delivered
17862,17862,2024-11-21,,Ecom Express,In Transit
17863,17863,2024-12-27,,Delhivery,Returned
17864,17864,2024-03-22,,Ecom Express,Returned
17865,17865,2024-09-02,,DTDC,In Transit
17866,17866,2024-09-02,,Delhivery,Delivered
17867,17867,2024-11-09,,BlueDart,In Transit
17868,17868,2024-02-22,,Ecom Express,Delivered
17869,17869,2024-02-16,,Delhivery,Delivered
17870,17870,2024-09-11,,Delhivery,In Transit
17871,17871,2024-07-27,,BlueDart,Returned
17872,17872,2024-04-10,2024-04-16,Ecom Express,Returned
17873,17873,2024-11-26,,Delhivery,In Transit
17874,17874,2024-06-04,2024-06-09,Ecom Express,Returned
17875,17875,2024-10-16,,Ecom Express,In Transit
17876,17876,2024-02-20,,Ecom Express,Returned
17877,17877,2024-01-24,2024-01-27,DTDC,Returned
17878,17878,2024-10-30,,DTDC,In Transit
17879,17879,2024-05-29,,DTDC,Returned
17880,17880,2024-12-02,,Delhivery,In Transit
17881,17881,2024-11-30,,Ecom Express,Returned
17882,17882,2024-11-01,2024-11-06,DTDC,Returned
17883,17883,2024-08-11,,BlueDart,In Transit
17884,17884,2024-05-11,,Ecom Express,Returned
17885,17885,2024-07-20,,BlueDart,Returned
17886,17886,2024-07-19,2024-07-24,Delhivery,Delivered
17887,17887,2024-05-08,2024-05-18,Delhivery,Returned
17888,17888,2024-04-08,2024-04-13,Ecom Express,Delivered
17889,17889,2024-09-23,,BlueDart,In Transit
17890,17890,2024-11-07,2024-11-10,BlueDart,Delivered
17891,17891,2024-02-15,2024-02-22,DTDC,In Transit
17892,17892,2024-11-08,2024-11-11,Ecom Express,Delivered
17893,17893,2024-10-27,,Ecom Express,Returned
17894,17894,2024-06-16,,Delhivery,In Transit
17895,17895,2024-12-24,,Delhivery,In Transit
17896,17896,2024-07-09,,DTDC,Delivered
17897,17897,2024-10-02,,BlueDart,Returned
17898,17898,2024-09-28,,DTDC,Returned
17899,17899,2024-11-21,,DTDC,Returned
17900,17900,2024-08-15,,BlueDart,Returned
17901,17901,2024-05-09,,Delhivery,Returned
17902,17902,2024-04-22,,DTDC,In Transit
17903,17903,2024-11-19,,Ecom Express,Returned
17904,17904,2024-01-23,,DTDC,In Transit
17905,17905,2024-07-17,,Delhivery,Returned
17906,17906,2024-02-09,,DTDC,Returned
17907,17907,2024-01-19,,Delhivery,In Transit
17908,17908,2024-08-03,,Delhivery,In Transit
17909,17909,2024-12-19,,BlueDart,In Transit
17910,17910,2024-03-30,,DTDC,Returned
17911,17911,2024-11-04,,Delhivery,Returned
17912,17912,2024-04-03,,Delhivery,In Transit
17913,17913,2024-09-01,,Ecom Express,Returned
17914,17914,2024-01-01,,Ecom Express,Delivered
17915,17915,2024-12-07,,Delhivery,Returned
17916,17916,2024-04-15,,Ecom Express,Delivered
17917,17917,2024-09-26,2024-10-02,Delhivery,In Transit
17918,17918,2024-12-04,,Delhivery,In Transit
17919,17919,2024-11-01,,Delhivery,In Transit
17920,17920,2024-06-15,2024-06-22,Delhivery,Delivered
17921,17921,2024-04-18,,Ecom Express,In Transit
17922,17922,2024-01-15,,DTDC,Returned
17923,17923,2024-02-20,,Delhivery,In Transit
17924,17924,2024-03-08,,Delhivery,Delivered
17925,17925,2024-05-18,2024-05-27,Ecom Express,Delivered
17926,17926,2024-11-22,,BlueDart,Returned
17927,17927,2024-05-14,,Delhivery,In Transit
17928,17928,2024-10-13,,BlueDart,Delivered
17929,17929,2024-07-15,2024-07-22,DTDC,Delivered
17930,17930,2024-03-14,,DTDC,In Transit
17931,17931,2024-10-01,,BlueDart,In Transit
17932,17932,2024-03-11,2024-03-19,Ecom Express,Returned
17933,17933,2024-06-30,,BlueDart,Delivered
17934,17934,2024-02-29,2024-03-10,DTDC,Returned
17935,17935,2024-10-07,2024-10-10,BlueDart,In Transit
17936,17936,2024-11-27,,Delhivery,Returned
17937,17937,2024-06-01,,Ecom Express,Delivered
17938,17938,2024-04-22,,Ecom Express,Returned
17939,17939,2024-04-23,,Ecom Express,In Transit
17940,17940,2024-08-27,,BlueDart,Delivered
17941,17941,2024-10-21,,DTDC,Returned
17942,17942,2024-07-19,2024-07-29,BlueDart,Returned
17943,17943,2024-06-13,2024-06-19,DTDC,Returned
17944,17944,2024-05-10,,DTDC,Delivered
17945,17945,2024-01-24,,Delhivery,In Transit
17946,17946,2024-12-27,,Ecom Express,In Transit
17947,17947,2024-09-20,,Delhivery,Delivered
17948,17948,2024-02-09,,Delhivery,Returned
17949,17949,2024-08-08,,Ecom Express,Returned
17950,17950,2024-04-17,2024-04-27,Ecom Express,Returned
17951,17951,2024-07-08,2024-07-15,DTDC,Returned
17952,17952,2024-06-01,,Delhivery,Returned
17953,17953,2024-06-04,2024-06-14,DTDC,Delivered
17954,17954,2024-10-21,,Delhivery,Returned
17955,17955,2024-05-21,,Ecom Express,In Transit
17956,17956,2024-02-06,,Delhivery,In Transit
17957,17957,2024-12-07,,BlueDart,Returned
17958,17958,2024-10-27,,Delhivery,In Transit
17959,17959,2024-03-18,,DTDC,In Transit
17960,17960,2024-06-04,,Ecom Express,Returned
17961,17961,2024-06-29,,Ecom Express,Delivered
17962,17962,2024-12-13,2024-12-22,Ecom Express,Delivered
17963,17963,2024-09-29,,BlueDart,Returned
17964,17964,2024-10-20,,DTDC,In Transit
17965,17965,2024-05-04,2024-05-08,DTDC,Delivered
17966,17966,2024-03-14,,Delhivery,In Transit
17967,17967,2024-09-26,,DTDC,In Transit
17968,17968,2024-04-27,,DTDC,In Transit
17969,17969,2024-11-16,2024-11-26,Delhivery,Delivered
17970,17970,2024-11-06,,DTDC,Delivered
17971,17971,2024-09-20,,Delhivery,Delivered
17972,17972,2024-04-22,,Ecom Express,In Transit
17973,17973,2024-05-20,,DTDC,Returned
17974,17974,2024-07-26,,DTDC,In Transit
17975,17975,2024-02-17,,DTDC,Delivered
17976,17976,2024-09-28,,DTDC,In Transit
17977,17977,2024-02-02,,Ecom Express,In Transit
17978,17978,2024-11-03,2024-11-08,DTDC,Delivered
17979,17979,2024-05-12,,Ecom Express,In Transit
17980,17980,2024-05-03,,Ecom Express,In Transit
17981,17981,2024-10-10,2024-10-19,BlueDart,Returned
17982,17982,2024-12-23,2024-12-31,BlueDart,In Transit
17983,17983,2024-06-14,,BlueDart,Returned
17984,17984,2024-05-24,,DTDC,Delivered
17985,17985,2024-06-24,,Delhivery,Delivered
17986,17986,2024-11-08,,Ecom Express,In Transit
17987,17987,2024-07-06,,BlueDart,Delivered
17988,17988,2024-10-12,,BlueDart,Returned
17989,17989,2024-02-05,2024-02-15,Delhivery,Delivered
17990,17990,2024-08-05,,Delhivery,Returned
17991,17991,2024-03-22,,Delhivery,In Transit
17992,17992,2024-12-27,,Ecom Express,In Transit
17993,17993,2024-05-18,,DTDC,Delivered
17994,17994,2024-03-16,,Ecom Express,In Transit
17995,17995,2024-03-20,2024-03-30,Ecom Express,Returned
17996,17996,2024-02-11,,Ecom Express,Returned
17997,17997,2024-08-09,,Delhivery,In Transit
17998,17998,2024-12-23,,Delhivery,Delivered
17999,17999,2024-07-10,,DTDC,In Transit
18000,18000,2024-08-12,,Delhivery,Returned
18001,18001,2024-07-13,,BlueDart,In Transit
18002,18002,2024-01-17,,Ecom Express,In Transit
18003,18003,2024-03-05,2024-03-12,Ecom Express,Returned
18004,18004,2024-02-10,,Ecom Express,In Transit
18005,18005,2024-03-03,,Ecom Express,In Transit
18006,18006,2024-09-23,,Ecom Express,Returned
18007,18007,2024-01-02,,DTDC,Returned
18008,18008,2024-02-29,,DTDC,Delivered
18009,18009,2024-09-28,2024-10-05,Delhivery,Delivered
18010,18010,2024-06-01,,DTDC,In Transit
18011,18011,2024-02-07,,DTDC,Returned
18012,18012,2024-07-14,,BlueDart,Returned
18013,18013,2024-04-29,,Ecom Express,In Transit
18014,18014,2024-05-06,,DTDC,In Transit
18015,18015,2024-06-05,,Delhivery,In Transit
18016,18016,2024-03-25,,DTDC,Delivered
18017,18017,2024-05-02,,Ecom Express,Delivered
18018,18018,2024-11-05,,DTDC,In Transit
18019,18019,2024-07-30,2024-08-03,Delhivery,In Transit
18020,18020,2024-08-19,,Ecom Express,In Transit
18021,18021,2024-07-26,2024-07-30,Delhivery,Delivered
18022,18022,2024-11-18,,DTDC,Delivered
18023,18023,2024-06-01,2024-06-10,BlueDart,Delivered
18024,18024,2024-01-22,2024-01-29,Ecom Express,In Transit
18025,18025,2024-10-30,,Delhivery,Delivered
18026,18026,2024-11-10,,DTDC,Delivered
18027,18027,2024-10-07,,Delhivery,Returned
18028,18028,2024-06-12,,Delhivery,Returned
18029,18029,2024-09-24,2024-09-29,Ecom Express,Delivered
18030,18030,2024-12-26,,Ecom Express,In Transit
18031,18031,2024-07-07,,BlueDart,Returned
18032,18032,2024-05-08,,DTDC,In Transit
18033,18033,2024-08-28,,Ecom Express,Returned
18034,18034,2024-12-23,2024-12-31,Ecom Express,Delivered
18035,18035,2024-05-11,2024-05-17,Delhivery,Returned
18036,18036,2024-10-04,,Delhivery,Delivered
18037,18037,2024-05-30,,BlueDart,Returned
18038,18038,2024-08-16,,DTDC,In Transit
18039,18039,2024-11-24,,BlueDart,Returned
18040,18040,2024-05-02,,Delhivery,Returned
18041,18041,2024-07-18,2024-07-21,Ecom Express,In Transit
18042,18042,2024-09-23,,DTDC,Returned
18043,18043,2024-11-29,,BlueDart,Returned
18044,18044,2024-06-08,,Ecom Express,Returned
18045,18045,2024-11-14,,BlueDart,In Transit
18046,18046,2024-01-15,,BlueDart,Delivered
18047,18047,2024-05-17,,Ecom Express,In Transit
18048,18048,2024-07-15,2024-07-23,Ecom Express,Delivered
18049,18049,2024-01-08,,Ecom Express,In Transit
18050,18050,2024-04-07,2024-04-15,Ecom Express,Returned
18051,18051,2024-06-26,,Delhivery,In Transit
18052,18052,2024-07-08,,BlueDart,Delivered
18053,18053,2024-02-07,,DTDC,In Transit
18054,18054,2024-04-16,,Delhivery,In Transit
18055,18055,2024-05-28,,Delhivery,Delivered
18056,18056,2024-05-03,,DTDC,Returned
18057,18057,2024-03-17,,Delhivery,Returned
18058,18058,2024-07-27,,Ecom Express,In Transit
18059,18059,2024-10-14,,DTDC,Delivered
18060,18060,2024-01-13,,Delhivery,In Transit
18061,18061,2024-02-08,,Ecom Express,Returned
18062,18062,2024-06-04,2024-06-10,BlueDart,Returned
18063,18063,2024-04-30,2024-05-09,Delhivery,Delivered
18064,18064,2024-03-18,2024-03-21,Ecom Express,Delivered
18065,18065,2024-10-14,,Ecom Express,In Transit
18066,18066,2024-05-14,,BlueDart,In Transit
18067,18067,2024-10-11,2024-10-15,BlueDart,Delivered
18068,18068,2024-07-27,2024-08-02,DTDC,Returned
18069,18069,2024-02-04,,DTDC,In Transit
18070,18070,2024-09-09,,Ecom Express,Delivered
18071,18071,2024-09-19,,DTDC,Returned
18072,18072,2024-09-23,,Delhivery,Delivered
18073,18073,2024-10-07,2024-10-15,DTDC,Returned
18074,18074,2024-04-30,2024-05-10,Delhivery,In Transit
18075,18075,2024-04-08,,DTDC,Delivered
18076,18076,2024-11-04,,BlueDart,Delivered
18077,18077,2024-06-23,2024-06-26,DTDC,Delivered
18078,18078,2024-01-24,,Ecom Express,Delivered
18079,18079,2024-02-10,2024-02-18,DTDC,Delivered
18080,18080,2024-08-04,,Ecom Express,Delivered
18081,18081,2024-06-04,,Delhivery,Returned
18082,18082,2024-12-13,,Delhivery,Delivered
18083,18083,2024-02-19,2024-02-23,Delhivery,Returned
18084,18084,2024-01-21,2024-01-24,DTDC,Delivered
18085,18085,2024-01-20,2024-01-23,DTDC,Delivered
18086,18086,2024-11-12,,BlueDart,Delivered
18087,18087,2024-06-01,,Ecom Express,Delivered
18088,18088,2024-10-21,2024-10-30,Delhivery,In Transit
18089,18089,2024-01-22,,BlueDart,In Transit
18090,18090,2024-10-08,2024-10-16,BlueDart,Delivered
18091,18091,2024-05-09,2024-05-19,BlueDart,Delivered
18092,18092,2024-10-20,2024-10-27,Delhivery,In Transit
18093,18093,2024-07-07,,Ecom Express,Delivered
18094,18094,2024-07-09,2024-07-18,Ecom Express,Returned
18095,18095,2024-02-22,2024-02-25,Delhivery,Delivered
18096,18096,2024-10-21,,DTDC,Returned
18097,18097,2024-12-28,,DTDC,Returned
18098,18098,2024-03-02,2024-03-09,BlueDart,In Transit
18099,18099,2024-01-12,2024-01-19,Delhivery,Returned
18100,18100,2024-12-19,,DTDC,In Transit
18101,18101,2024-02-12,,Ecom Express,Returned
18102,18102,2024-03-15,,Delhivery,In Transit
18103,18103,2024-03-23,,DTDC,Delivered
18104,18104,2024-10-19,2024-10-22,Ecom Express,Delivered
